eps,l_vae,l_vae_std,l_noise,l_noise_std,subject_lpips,subject_lpips_std,global_lpips,global_lpips_std,editing_score_attack,editing_score_instructpix2pix,editing_score_attacksd
0.0313725490196078,19.08099784851074,2.678970247879254,0.0079913252033293,0.0010170864973399,0.041795089314419,0.0188118431167072,0.0112960002385079,0.0035363358239046,2.2833333333333337,1.2,1.1
0.0627450980392156,14.177604866027831,2.46678075552333,0.0129580466076731,0.0020273730125662,0.1356019614160823,0.0554164018430517,0.036709489673376,0.0096331826065865,4.55,4.4,5.2
0.1254901960784313,11.889724922180177,1.7810969981809837,0.0161984542384743,0.0035715789746904,0.239679655698301,0.0755071273150478,0.0656161054968833,0.0132435421001741,6.316666666666666,6.4,5.3
0.2509803921568627,11.07263469696045,1.2278487614250309,0.0178458293899893,0.0045201311293209,0.3064096854100618,0.0602376088826257,0.0822344303131103,0.0092967970909776,7.0,5.566666666666666,7.0
0.5019607843137255,10.996792793273926,1.122887631073551,0.0187429318204522,0.0046860520012407,0.3581648436784752,0.0658128549361534,0.0920912414789199,0.0128408800116247,6.7,7.0,6.3
