eps,l_vae,l_vae_std,l_noise,l_noise_std,subject_lpips,subject_lpips_std,global_lpips,global_lpips_std,editing_score_attack,editing_score_instructpix2pix,editing_score_attacksd
0.0313725490196078,23.100482559204103,2.44528881784308,0.0091395651921629,0.0008240668097217,0.0039086285139999,0.0012023680064515,0.0011545533197931,0.0004024462260564,1.0,1.0,1.0
0.0627450980392156,22.060092544555665,2.202427505837002,0.0179435558617115,0.0015468864439864,0.0168153526902424,0.0061704374839929,0.0049661429598927,0.0020651926114378,1.0,1.0,2.3
0.1254901960784313,20.374526977539062,2.878823954842251,0.0341000907123088,0.0029493223343742,0.0839732780882334,0.021053761313725,0.023875256627798,0.0066807257114963,2.15,1.5666666666666669,2.05
0.2509803921568627,15.44556484222412,2.6572891552699667,0.0508694194257259,0.0073359777223404,0.3836931650018886,0.0942535091670515,0.1066528961062431,0.0204670925216711,7.0,6.116666666666666,5.083333333333334
0.5019607843137255,10.39289779663086,0.9414224431447384,0.0262722138315439,0.0083903801694214,0.5238750159448288,0.0524386197707886,0.1364466309547424,0.0150013649041114,7.0,7.0,7.0
