eps,l_vae,l_vae_std,l_noise,l_noise_std,subject_lpips,subject_lpips_std,global_lpips,global_lpips_std,editing_score_attack,editing_score_instructpix2pix,editing_score_attacksd
0.0313725490196078,22.83713722229004,2.400950354999236,0.0089122647419571,0.0008569700743553,0.0127655021048202,0.0039533230532799,0.0036637111101299,0.0007965244942284,1.3,1.0,1.0
0.0627450980392156,20.3762149810791,2.325895518916558,0.0168180789798498,0.0016625803407051,0.0666905924599709,0.024381461735356,0.0190229948610067,0.0050388263295906,2.183333333333333,1.0,1.1
0.1254901960784313,15.489743423461912,2.64589530654929,0.0276480462402105,0.0033447538544313,0.2713758496072687,0.084403607847804,0.0753824025392532,0.0201121373500003,6.266666666666667,4.716666666666667,5.116666666666666
0.2509803921568627,10.516921043395996,1.062293900556973,0.0239431597292423,0.0066816036212258,0.3963179361893043,0.0830423437256208,0.1081281587481498,0.0163827668388807,7.0,7.0,6.7
0.5019607843137255,10.173398971557615,0.7820309894551163,0.0227344596758484,0.0061694735699046,0.4534595380099791,0.0817414221228439,0.118184919655323,0.0140870226623368,6.8,6.866666666666667,7.0
