eps,l_vae,l_vae_std,l_noise,l_noise_std,subject_lpips,subject_lpips_std,global_lpips,global_lpips_std
0.03137254901960784,19.28386573791504,2.9161086319367913,0.007859142404049635,0.0009709274263931916,0.03608773291894247,0.018172079512467836,0.009824470337480306,0.0037122641754533487
0.06274509803921569,15.22830638885498,2.7390441049451026,0.01280578225851059,0.0023017254740740458,0.13185226292971375,0.05581957562424656,0.035908802226185796,0.010371883239892105
0.12549019607843137,12.458363151550293,1.8417914766187684,0.016056196577847005,0.0035930170445832737,0.2476205593832547,0.08089096171806263,0.06928968206048011,0.016269358574151033
0.25098039215686274,10.777876472473144,0.9950850812276143,0.01797948367893696,0.0045101410777925,0.33851317471723497,0.0871679339456826,0.0925708681344986,0.017513929399589574
0.5019607843137255,10.271703147888184,0.9211089456651568,0.01862038467079401,0.005053515148129362,0.3718646680828205,0.07041652128458342,0.09887129068374634,0.01482980725184481
