eps,l_vae,l_vae_std,l_noise,l_noise_std,subject_lpips,subject_lpips_std,global_lpips,global_lpips_std,editing_score_attack,editing_score_instructpix2pix,editing_score_attacksd
0.0313725490196078,21.52127342224121,2.4477970784176035,0.0085349775850772,0.000839435471621,0.03115347575239,0.0143330596776425,0.0087604006752371,0.0031592572610763,1.4,1.0,1.0
0.0627450980392156,17.05418758392334,2.2169992160684,0.0150510869920253,0.0017780306392148,0.128912511569327,0.0511593145119723,0.0356353558599948,0.010116299837212,3.9,2.8,2.6
0.1254901960784313,12.12995777130127,1.7199261948075313,0.0198698744177818,0.0040091971186697,0.2816272683969133,0.0906545950643989,0.0779136463999748,0.0178780204347831,6.8,4.7,5.9
0.2509803921568627,10.630165100097656,1.0694933366340738,0.0197867766022682,0.0050139200435032,0.3549671374267847,0.085670149826842,0.0959394052624702,0.0147820454023442,7.0,7.0,6.7
0.5019607843137255,10.402925300598143,0.9277319264678422,0.0198552463203668,0.0048136425377073,0.3863597429635934,0.075665626586251,0.1013256847858428,0.0126084507993819,5.95,7.0,6.7
